Comment,Label
"""khanmigo"" is not an easy name to get used to. they should rename the ai ""khannect"".  connecting 1 on 1 tutoring to everyone.",N
"the way he use ""him"" for house works makes me feel in pain for the robot.",-1
" your empty words prove my point, it's just greed, not me the only ignorant here. could you put the live of your child over it? i wouldn't. have a nice day.",-1
ok. just please be a responsible parent. i say this with a sincere heart. we need to raise up the next generation correctly. best wishes to you and your family ,N
"you going to be forced to be a slave to keeping ai functioning... and if you don't you won't get a uib gm food or a tiny pod. women voted these things under feminism for decades, the left used women to usher all this in...

you honestly think the left or right will ever give you money for nothing ",N
"-tf4co5nx9u wow you really got triggered  by this. you’ve left a hate comment on every message here … we get it, you don’t like it, now stop bitching about it",N
" 

...and yet we're slowly approaching artificial general intelligence built on an intelligence whose only sense is ""reading text""...  our definition of ""intelligence"" is going to need to evolve.  animals probably have some form of intelligence that has more in common with humans than these generative ais do.",0
"if our parents don't die painfully, it's only the development of ai.
reverse aging is the only solution.
regulating ai is like cutting your parents' throats with a knife.",-1
"man, imagine an ai can make whole movie just with a script..
that would be amazing.",1
the advancement of ai technology is astonishingly fast.,1
hopefully not led by a shitty company like openai,N
wow what s class,N
20:00 are they saying the ai is going to be able to read your mind?? that’s is crazy insane ,-1
"this is the most optimistic presentation i have seen about ai. while most ai experts predict doom and gloom, this guy is presenting a future where ai will augment human thought and creativity.",0
artificial intelligence is no match for natural stupidity.,-1
the us and china are already designing ai swarm drone technologies for their respective militaries. humanity is doomed.,-1
thanks for watching!!! please subscribe to our newsletter and stay in touch: https://www.cxotalk.com/subscribe,N
instead of a i may be we should call it non biological intelligence,0
how is this clown going to devise a way to control ai when he cannot figure out how to use a simple microphone?,0
ai is autistic.,-1
wow thanks cause i didn't want to watch the whole video,N
"imagining a movie scene right now where a guy is sitting in a courtroom screaming at the top of his lungs, ""i didn't do it! i swear! it's lying! it's not true!"" while the ai is saying (supposedly reading his thoughts) ""i am lying. the ai is correct. i really killed him. it was me.""",N
"this is why i tell people to not watch ted talks. ai has no soul, no heart, no compassion. ai is incapable of these wholesome, necessary, and crucial elements of human being. ai can be corrupted. the old programming axiom is true. garbage in, garbage out. ai is that.",-1
"biggest threat is loss of jobs.  without jobs society will disintegrate, due to lack of funds to run governments, maintain infrastructure, provide healthcare, and education for children.",-1
"6:00 yeah… lets talk about something else, that tech is also made by white people… 
is it not nice that a white woman tell’s you, that ai is not a problem.. you get happy.. finaly a white american lady tell me, it is ok, do not be afraid. it will be ok… 
it’s bs, but it’s nice… 
depend on ted to feel nice…",-1
